Date,BNB-USD,BTC-USD,ETH-USD
2022-02-21 01:00:00+00:00,392.0466003417969,39269.18359375,2726.83544921875
2022-02-21 00:00:00+00:00,383.9676208496094,38626.66015625,2652.744873046875
2022-02-20 23:00:00+00:00,385.5930480957031,38865.77734375,2657.015380859375
2022-02-20 22:00:00+00:00,384.13250732421875,38742.26171875,2643.7734375
2022-02-20 21:00:00+00:00,381.1752624511719,38361.3984375,2631.22998046875
2022-02-20 20:00:00+00:00,382.13446044921875,38419.609375,2650.144775390625
2022-02-20 19:00:00+00:00,384.33392333984375,38445.453125,2663.202392578125
2022-02-20 18:00:00+00:00,384.181396484375,38438.44140625,2665.353759765625
2022-02-20 17:00:00+00:00,382.52606201171875,38390.1953125,2657.241943359375
2022-02-20 16:00:00+00:00,382.087646484375,38482.40234375,2668.6533203125
2022-02-20 15:00:00+00:00,380.4314270019531,38385.88671875,2652.08837890625
2022-02-20 14:00:00+00:00,379.40618896484375,38283.859375,2635.0
2022-02-20 13:00:00+00:00,380.250244140625,38325.640625,2637.260986328125
2022-02-20 12:00:00+00:00,384.0338439941406,38547.984375,2656.600830078125
2022-02-20 11:00:00+00:00,382.0636291503906,38339.46875,2639.307861328125
2022-02-20 10:00:00+00:00,381.7857971191406,38362.5390625,2640.139404296875
2022-02-20 09:00:00+00:00,379.895751953125,38379.36328125,2629.642578125
2022-02-20 08:00:00+00:00,381.43743896484375,38825.6328125,2654.008544921875
2022-02-20 07:00:00+00:00,381.37127685546875,38907.84375,2652.721435546875
2022-02-20 06:00:00+00:00,383.1900939941406,39438.61328125,2666.412841796875
2022-02-20 05:00:00+00:00,388.263427734375,39680.8203125,2694.115478515625
2022-02-20 04:00:00+00:00,389.92706298828125,39834.73828125,2716.4462890625
2022-02-20 03:00:00+00:00,391.9264221191406,39898.14453125,2718.62353515625
2022-02-20 02:00:00+00:00,397.381591796875,40023.5546875,2740.34423828125
2022-02-20 01:00:00+00:00,397.2837219238281,40028.2890625,2741.68359375
2022-02-20 00:00:00+00:00,400.1314392089844,40119.890625,2763.15673828125
2022-02-19 23:00:00+00:00,400.1229248046875,40130.62109375,2764.288330078125
2022-02-19 22:00:00+00:00,399.4703674316406,40052.3203125,2746.86328125
2022-02-19 21:00:00+00:00,398.611572265625,40081.86328125,2758.231201171875
2022-02-19 20:00:00+00:00,398.3617858886719,40094.2734375,2758.229248046875
2022-02-19 19:00:00+00:00,400.8206787109375,40127.390625,2752.421630859375
2022-02-19 18:00:00+00:00,401.465576171875,40178.4140625,2763.017578125
2022-02-19 17:00:00+00:00,400.525390625,40149.125,2762.736083984375
2022-02-19 16:00:00+00:00,403.7812805175781,40288.19140625,2789.691650390625
2022-02-19 15:00:00+00:00,400.2395935058594,40000.7734375,2748.22412109375
2022-02-19 14:00:00+00:00,398.9825134277344,40024.83984375,2743.582763671875
2022-02-19 13:00:00+00:00,399.47467041015625,40053.49609375,2744.87109375
2022-02-19 12:00:00+00:00,397.6954040527344,39945.7421875,2730.896728515625
2022-02-19 11:00:00+00:00,401.3934020996094,40011.9296875,2781.527099609375
2022-02-19 10:00:00+00:00,401.9795227050781,39989.62890625,2788.150146484375
2022-02-19 09:00:00+00:00,402.6188659667969,40061.26171875,2791.62158203125
2022-02-19 08:00:00+00:00,405.7026672363281,40306.546875,2818.443603515625
2022-02-19 07:00:00+00:00,406.37158203125,40400.30078125,2822.46923828125
2022-02-19 06:00:00+00:00,406.37567138671875,40418.87890625,2822.9560546875
2022-02-19 05:00:00+00:00,404.48583984375,40266.3125,2819.0166015625
2022-02-19 04:00:00+00:00,404.21063232421875,40244.15625,2816.175537109375
2022-02-19 03:00:00+00:00,403.83453369140625,40213.94140625,2823.613525390625
2022-02-19 02:00:00+00:00,404.0733337402344,40212.7109375,2821.698486328125
2022-02-19 01:00:00+00:00,404.0536193847656,40265.328125,2826.347900390625
2022-02-19 00:00:00+00:00,402.2132873535156,40205.37109375,2803.156494140625
2022-02-18 23:00:00+00:00,400.0907287597656,40080.8515625,2788.477783203125
2022-02-18 22:00:00+00:00,398.8241882324219,40051.94140625,2790.11669921875
2022-02-18 21:00:00+00:00,399.5903015136719,40143.9375,2801.402099609375
2022-02-18 20:00:00+00:00,400.0544738769531,40266.8359375,2803.722900390625
2022-02-18 19:00:00+00:00,399.96112060546875,40283.51171875,2806.300537109375
2022-02-18 18:00:00+00:00,398.99359130859375,40174.98828125,2794.01416015625
2022-02-18 17:00:00+00:00,398.4480285644531,40295.01171875,2810.166015625
2022-02-18 16:00:00+00:00,399.50518798828125,40317.31640625,2817.690673828125
2022-02-18 15:00:00+00:00,403.12646484375,40589.92578125,2858.6650390625
2022-02-18 14:00:00+00:00,406.1230163574219,40469.9921875,2904.0009765625
2022-02-18 13:00:00+00:00,405.3816833496094,40507.296875,2902.050537109375
2022-02-18 12:00:00+00:00,406.2850646972656,40501.90625,2902.60595703125
2022-02-18 11:00:00+00:00,409.84246826171875,40827.1328125,2920.284912109375
2022-02-18 10:00:00+00:00,409.640380859375,40905.6796875,2930.89208984375
2022-02-18 09:00:00+00:00,410.94293212890625,40929.15234375,2937.30859375
2022-02-18 08:00:00+00:00,410.7897644042969,40905.2890625,2936.586669921875
2022-02-18 07:00:00+00:00,408.5039367675781,40790.6796875,2914.748291015625
2022-02-18 06:00:00+00:00,407.2259826660156,40745.59375,2910.452392578125
2022-02-18 05:00:00+00:00,405.2008972167969,40706.72265625,2899.982177734375
2022-02-18 04:00:00+00:00,405.2521057128906,40765.6328125,2910.2373046875
2022-02-18 03:00:00+00:00,404.6402893066406,40784.76953125,2910.936767578125
2022-02-18 02:00:00+00:00,404.83721923828125,40867.140625,2914.880615234375
2022-02-18 01:00:00+00:00,403.74725341796875,40901.01171875,2913.75634765625
2022-02-18 00:00:00+00:00,402.64984130859375,40668.45703125,2890.205078125
2022-02-17 23:00:00+00:00,404.8674621582031,40746.7890625,2898.06298828125
2022-02-17 22:00:00+00:00,405.251953125,40720.55078125,2896.3896484375
2022-02-17 21:00:00+00:00,406.08978271484375,40976.0,2906.06494140625
2022-02-17 20:00:00+00:00,408.32086181640625,41200.0,2912.434326171875
2022-02-17 19:00:00+00:00,408.35986328125,41277.30859375,2920.1455078125
2022-02-17 18:00:00+00:00,413.0672607421875,41861.94921875,2955.9150390625
2022-02-17 17:00:00+00:00,414.2712097167969,42018.62890625,2986.92529296875
2022-02-17 16:00:00+00:00,414.70733642578125,42098.484375,3002.083740234375
2022-02-17 15:00:00+00:00,414.2177734375,42094.3671875,2990.380615234375
2022-02-17 14:00:00+00:00,418.03070068359375,42402.4140625,3012.251953125
2022-02-17 13:00:00+00:00,424.7274475097656,43267.64453125,3066.458740234375
2022-02-17 12:00:00+00:00,425.267333984375,43327.71875,3081.44482421875
2022-02-17 11:00:00+00:00,424.0523986816406,43192.70703125,3063.262451171875
2022-02-17 10:00:00+00:00,423.6026306152344,43340.03125,3073.2216796875
2022-02-17 09:00:00+00:00,424.22393798828125,43507.37890625,3068.120849609375
2022-02-17 08:00:00+00:00,428.1382751464844,43955.97265625,3125.22802734375
2022-02-17 07:00:00+00:00,427.6812438964844,43917.84765625,3107.200927734375
2022-02-17 06:00:00+00:00,426.30474853515625,43859.76953125,3099.38037109375
2022-02-17 05:00:00+00:00,424.9539489746094,43681.80859375,3074.06591796875
2022-02-17 04:00:00+00:00,425.6766357421875,43698.1171875,3092.2724609375
2022-02-17 03:00:00+00:00,428.74945068359375,44011.33203125,3133.461669921875
2022-02-17 02:00:00+00:00,429.59832763671875,44082.77734375,3148.0390625
2022-02-17 01:00:00+00:00,431.01837158203125,44132.97265625,3154.615234375
2022-02-17 00:00:00+00:00,429.447021484375,44053.88671875,3149.41357421875
2022-02-16 23:00:00+00:00,429.6664123535156,44163.87890625,3151.779296875
2022-02-16 22:00:00+00:00,429.4053649902344,44144.1171875,3147.390869140625
2022-02-16 21:00:00+00:00,430.43780517578125,44162.36328125,3156.724609375
2022-02-16 20:00:00+00:00,431.76409912109375,44309.03125,3171.7861328125
2022-02-16 19:00:00+00:00,431.7525939941406,44298.9921875,3177.359619140625
2022-02-16 18:00:00+00:00,427.66912841796875,43847.5390625,3094.62255859375
2022-02-16 17:00:00+00:00,426.5224914550781,43682.30078125,3082.8115234375
2022-02-16 16:00:00+00:00,426.0357666015625,43665.953125,3083.036376953125
2022-02-16 15:00:00+00:00,426.89849853515625,43681.7421875,3073.18505859375
2022-02-16 14:00:00+00:00,426.6836853027344,43728.31640625,3078.89208984375
2022-02-16 13:00:00+00:00,429.80181884765625,44064.5703125,3120.76220703125
